id;dominio;controle;metodo;status;evidencia;observacao
DUCK-2248;Mastering Rack;segurança de entrada;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2249;Mastering Rack;segurança de entrada;limite operacional;PARCIAL;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2250;Mastering Rack;segurança de entrada;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2251;Mastering Rack;privacidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2252;Mastering Rack;privacidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2253;Mastering Rack;privacidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2254;Mastering Rack;privacidade;limite operacional;PARCIAL;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2255;Mastering Rack;privacidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2256;Mastering Rack;desempenho;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2257;Mastering Rack;desempenho;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2258;Mastering Rack;desempenho;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2259;Mastering Rack;desempenho;limite operacional;PARCIAL;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2260;Mastering Rack;desempenho;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2261;Mastering Rack;manutenibilidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2262;Mastering Rack;manutenibilidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2263;Mastering Rack;manutenibilidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2264;Mastering Rack;manutenibilidade;limite operacional;PARCIAL;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2265;Mastering Rack;manutenibilidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2266;Mastering Rack;tipagem;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2267;Mastering Rack;tipagem;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2268;Mastering Rack;tipagem;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2269;Mastering Rack;tipagem;limite operacional;PARCIAL;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2270;Mastering Rack;tipagem;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2271;Mastering Rack;rastreabilidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2272;Mastering Rack;rastreabilidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2273;Mastering Rack;rastreabilidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2274;Mastering Rack;rastreabilidade;limite operacional;PARCIAL;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2275;Mastering Rack;rastreabilidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2276;Mastering Rack;evidência visual;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2277;Mastering Rack;evidência visual;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2278;Mastering Rack;evidência visual;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2279;Mastering Rack;evidência visual;limite operacional;PARCIAL;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2280;Mastering Rack;evidência visual;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2281;Mastering Rack;documentação;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2282;Mastering Rack;documentação;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2283;Mastering Rack;documentação;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2284;Mastering Rack;documentação;limite operacional;PARCIAL;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2285;Mastering Rack;documentação;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2286;Mastering Rack;recuperação;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2287;Mastering Rack;recuperação;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2288;Mastering Rack;recuperação;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2289;Mastering Rack;recuperação;limite operacional;PARCIAL;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2290;Mastering Rack;recuperação;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2291;Mastering Rack;exportação;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2292;Mastering Rack;exportação;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2293;Mastering Rack;exportação;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2294;Mastering Rack;exportação;limite operacional;PARCIAL;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2295;Mastering Rack;exportação;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2296;Mastering Rack;entrega;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2297;Mastering Rack;entrega;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2298;Mastering Rack;entrega;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2299;Mastering Rack;entrega;limite operacional;PARCIAL;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2300;Mastering Rack;entrega;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/mastering-rack.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2301;Afinador;presença funcional;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2302;Afinador;presença funcional;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2303;Afinador;presença funcional;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2304;Afinador;presença funcional;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2305;Afinador;presença funcional;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2306;Afinador;consistência de estados;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2307;Afinador;consistência de estados;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2308;Afinador;consistência de estados;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2309;Afinador;consistência de estados;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2310;Afinador;consistência de estados;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2311;Afinador;clareza de feedback;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2312;Afinador;clareza de feedback;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2313;Afinador;clareza de feedback;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2314;Afinador;clareza de feedback;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2315;Afinador;clareza de feedback;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2316;Afinador;tratamento de erro;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2317;Afinador;tratamento de erro;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2318;Afinador;tratamento de erro;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2319;Afinador;tratamento de erro;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2320;Afinador;tratamento de erro;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2321;Afinador;navegação por teclado;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2322;Afinador;navegação por teclado;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2323;Afinador;navegação por teclado;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2324;Afinador;navegação por teclado;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2325;Afinador;navegação por teclado;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2326;Afinador;legibilidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2327;Afinador;legibilidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2328;Afinador;legibilidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2329;Afinador;legibilidade;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2330;Afinador;legibilidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2331;Afinador;contraste;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2332;Afinador;contraste;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2333;Afinador;contraste;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2334;Afinador;contraste;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2335;Afinador;contraste;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2336;Afinador;responsividade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2337;Afinador;responsividade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2338;Afinador;responsividade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2339;Afinador;responsividade;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2340;Afinador;responsividade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2341;Afinador;persistência;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2342;Afinador;persistência;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2343;Afinador;persistência;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2344;Afinador;persistência;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2345;Afinador;persistência;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2346;Afinador;segurança de entrada;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2347;Afinador;segurança de entrada;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2348;Afinador;segurança de entrada;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2349;Afinador;segurança de entrada;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2350;Afinador;segurança de entrada;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2351;Afinador;privacidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2352;Afinador;privacidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2353;Afinador;privacidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2354;Afinador;privacidade;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2355;Afinador;privacidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2356;Afinador;desempenho;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2357;Afinador;desempenho;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2358;Afinador;desempenho;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2359;Afinador;desempenho;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2360;Afinador;desempenho;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2361;Afinador;manutenibilidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2362;Afinador;manutenibilidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2363;Afinador;manutenibilidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2364;Afinador;manutenibilidade;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2365;Afinador;manutenibilidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2366;Afinador;tipagem;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2367;Afinador;tipagem;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2368;Afinador;tipagem;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2369;Afinador;tipagem;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2370;Afinador;tipagem;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2371;Afinador;rastreabilidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
